"","DUID","SETTLEMENTDATE","OFFERDATE","VERSIONNO","PRICEBAND1","PRICEBAND2","PRICEBAND3","PRICEBAND4","PRICEBAND5","PRICEBAND6","PRICEBAND7","PRICEBAND8","PRICEBAND9","PRICEBAND10","LASTCHANGED"
"5944","LD03","2017/01/30 00:00:00","2017/01/30 11:19:00",372,-959.3,0,33.54,43.2,53.68,67.11,93.01,237.87,336.68,13430.17,"2017/01/30 11:19:00"
"5945","LD04","2017/01/30 00:00:00","2017/01/30 11:19:00",372,-959.3,0,33.54,43.2,53.68,67.11,93.01,237.87,336.68,13430.17,"2017/01/30 11:19:00"
"5946","MORTLK12","2017/01/31 00:00:00","2017/01/30 11:24:19",13,-1001.5,0.01,27.56,36.07,61.39,76.09,92.19,126.02,263.34,14021,"2017/01/30 11:24:19"
"5947","BARRON-1","2017/01/31 00:00:00","2017/01/30 11:35:38",14,-1053,-1.05,105.3,210.6,315.9,526.5,7019.99,14110.15,14636.65,14742,"2017/01/30 11:35:38"
"5948","SWAN_E","2017/01/31 00:00:00","2017/01/30 11:35:38",14,-998.4,0,998.4,1996.8,2995.2,3993.6,4992,5990.4,6988.8,13977.6,"2017/01/30 11:35:38"
"5949","HUMEV","2017/01/30 00:00:00","2017/01/30 11:43:41",5,-994.7,1,30,45,100,150,200,250,2000,13925.8,"2017/01/30 11:43:41"
"5950","HUMENSW","2017/01/30 00:00:00","2017/01/30 11:45:40",4,-1000,1,30,45,100,150,200,250,2000,14028,"2017/01/30 11:45:40"
"5951","MORTLK12","2017/01/30 00:00:00","2017/01/30 11:47:34",35,-1001.5,0.01,27.56,36.07,61.39,76.09,92.19,126.02,263.34,14021,"2017/01/30 11:47:34"
"5952","HUMENSW","2017/01/31 00:00:00","2017/01/30 11:47:41",4,-1000,1,30,45,100,150,200,250,2000,14028,"2017/01/30 11:47:41"
"5953","HUMEV","2017/01/31 00:00:00","2017/01/30 11:48:41",4,-994.7,1,30,45,100,150,200,250,2000,13925.8,"2017/01/30 11:48:41"
"5954","MP2","2017/01/30 00:00:00","2017/01/30 12:35:21",22,-975.3,0,38.83,45.91,55.41,68.34,91.49,130.51,282.65,13073.73,"2017/01/30 12:35:21"
"5955","BARCALDN","2017/01/30 00:00:00","2017/01/30 13:38:00",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/30 13:38:01"
"5956","BARCALDN","2017/01/31 00:00:00","2017/01/30 13:39:38",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/30 13:39:39"
"5957","AGLHAL","2017/01/31 00:00:00","2017/01/30 14:04:32",2,-990,0,276.02,365.12,414.62,493.82,573.02,1351.9,10473.08,13859,"2017/01/30 14:04:32"
"5958","HWPS5","2017/01/30 00:00:00","2017/01/30 14:08:52",19,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/30 14:08:52"
"5959","BLOWERNG","2017/01/30 00:00:00","2017/01/30 14:10:53",47,-981.5,0,9.71,14.56,19.41,24.27,29.12,33.97,38.83,48.53,"2017/01/30 14:10:53"
"5960","LD01","2017/01/30 00:00:00","2017/01/30 14:28:01",373,-959.3,0,33.54,43.2,53.68,67.11,93.01,237.87,336.68,13430.17,"2017/01/30 14:28:01"
"5961","TORRB1","2017/01/31 00:00:00","2017/01/30 14:33:34",366,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/30 14:33:34"
"5962","BLUFF1","2017/01/30 00:00:00","2017/01/30 14:49:52",362,-986.3,-965.71,-514.5,-252.5,-126.5,-87.5,-42.5,-0.97,10499.5,13223.23,"2017/01/30 14:49:52"
"5963","BLUFF1","2017/01/31 00:00:00","2017/01/30 14:51:27",362,-986.3,-965.71,-514.5,-252.5,-126.5,-87.5,-42.5,-0.97,10499.5,13223.23,"2017/01/30 14:51:27"
"5964","W/HOE#1","2017/01/30 00:00:00","2017/01/30 15:29:54",54,-990.2,0,103.97,246.56,297.01,306.96,1396.18,3465.7,10793.69,13862.8,"2017/01/30 15:29:54"
"5965","WKIEWA1","2017/01/30 00:00:00","2017/01/30 15:50:21",387,-1002.6,0,36.95,46.98,57,126.18,279.57,607.43,12532.35,13935.99,"2017/01/30 15:50:21"
"5966","BARCALDN","2017/01/30 00:00:00","2017/01/30 15:56:36",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/30 15:56:36"
"5967","BARRON-1","2017/01/30 00:00:00","2017/01/30 16:10:38",17,-1053,-1.05,105.3,210.6,315.9,526.5,7019.99,13162.5,14531.4,14742,"2017/01/30 16:10:38"
"5968","WKIEWA1","2017/01/31 00:00:00","2017/01/30 16:26:05",366,-1002.6,0,36.95,46.98,57,126.18,279.57,607.43,12532.35,13935.99,"2017/01/30 16:26:05"
"5969","WKIEWA2","2017/01/31 00:00:00","2017/01/30 16:26:05",366,-1002.6,0,36.94,46.96,56.99,126.17,279.56,607.42,12532.34,13935.98,"2017/01/30 16:26:05"
"5970","BBTHREE1","2017/01/30 00:00:00","2017/01/30 16:46:49",59,-999.94,-74.85,-0.61,74.28,78.75,96.73,102.6,218.54,349.39,12116.05,"2017/01/30 16:46:49"
"5971","TVPP104","2017/01/30 00:00:00","2017/01/30 16:46:49",59,-1000,-74.91,-0.67,74.22,78.69,96.67,102.54,218.48,349.33,12115.99,"2017/01/30 16:46:49"
